kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Selatan,PANCORAN,RAWAJATI,7,1,4,0,0,30 - 80 cm,tgl. 4,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,"05, 06, 08",3,3,0,0,10 - 50 cm,"tgl. 4, 10",0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,10,1,1,0,0,30 cm,tgl. 4,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,"07, 11",2,3,0,0,10 - 50 cm,"tgl. 4, 10",0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,"04, 05, 06, 07, 08",5,26,303,1000,10 - 100 cm,"tgl. 4, 10, 13",0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,"01, 02, 03, 05, 08",5,0,0,0,10 - 50 cm,"tgl. 4, 10, 13",0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,"06, 07",2,0,0,0,50 - 100 cm,tgl. 4,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,"03, 04",2,9,0,0,10 cm,tgl. 12,0,0,0,0,0,0,0,0
