kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Selatan,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,5,0,0,0,10 - 20 cm,"19, 25 - 26
(3 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,1,0,0,0,10 cm,"24
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,2,0,0,0,80 cm,"24
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,3,0,0,0,30 - 50 cm,"19, 21 - 22, 26
(4 Hari)",1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,KUNINGAN BARAT,2,0,0,0,100 cm,"21 - 22
(2 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,KALIBATA,5,0,0,0,60 - 120 cm,"21
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,PENGADEGAN,2,0,30,120,20 - 80 cm,"16, 21 - 22
(3 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,1,0,0,0,20 - 40 cm,"12 - 13, 15 - 17, 25 - 26
(7 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,2,0,0,0,20 - 50 cm,"12 - 13, 26
(3 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,3,0,0,0,10 - 20 cm,"19, 21 - 22
(3 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,1,0,0,0,10 - 20 cm,"19
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,6,0,293,0,40 - 150 cm,"16, 19, 25 - 28
(6 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,2,0,0,0,20 - 60 cm,"24 - 26
(3 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,BUKIT DURI,3,0,700,2600,30 - 160 cm,"12 - 13, 15 - 16, 21 - 22
(6 Hari)",0,0,0,0,145,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,1,0,300,700,20 - 120 cm,"16
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,CAKUNG TIMUR,1,0,0,0,30 - 90 cm,"19
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,PENGGILINGAN,8,0,1200,2950,50 - 100 cm,"21 - 22
(2 Hari)",0,0,0,0,1450,0,0,0,0
Jakarta Timur,CAKUNG,PULO GEBANG,1,0,0,0,10 - 30 cm,"11
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,CAKUNG,RAWA TERATE,3,0,0,0,100 - 200 cm,"19, 21 - 25
(6 Hari)",0,0,0,0,800,0,0,0,0
Jakarta Timur,CIPAYUNG,CEGER,1,0,0,0,50 - 70 cm,"21
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,CIBUBUR,4,0,0,0,10 - 50 cm,"15 - 16, 25 - 26
(4 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,RAMBUTAN,4,0,0,0,10 - 30 cm,"16, 19, 21 - 22
(4 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,KLENDER,2,0,0,0,60 - 100 cm,"21
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,2,0,0,0,100 cm,"21 - 22
(2 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK KELAPA,4,0,237,935,50 - 150 cm,"21 - 22
(2 Hari)",0,0,0,0,10,0,0,0,0
Jakarta Timur,JATINEGARA,BALI MESTER,1,0,0,0,40 cm,"15
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,7,0,0,0,20 - 30 cm,"12 - 13, 15 - 16, 21 - 22, 26 - 27
(8 Hari)",1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,CIPINANG MUARA,1,0,284,350,250 cm,"19 - 22
(4 Hari)",0,0,0,0,500,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,6,0,443,1678,30 - 100 cm,"11 - 17, 21 - 22, 25 - 28
(13 Hari)",0,0,0,0,37,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,5,22,1188,3896,70 - 100 cm,"12 - 13, 15 - 16, 21 - 22, 25 - 28
(10 Hari)",0,0,0,0,550,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,4,0,0,0,15 - 25 cm,"15 - 16
(2 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,KRAMAT JATI,2,0,0,0,20 cm,"21
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,9,0,908,2158,50 - 200 cm,"14, 16, 19 - 24, 26
(9 Hari)",0,0,0,0,1727,0,0,0,0
Jakarta Timur,MAKASAR,HALIM PERDANA KUSUMA,5,0,798,2550,50 - 70 cm,"19, 21 - 22
(3 Hari)",0,0,0,0,133,0,0,0,0
Jakarta Timur,MAKASAR,KEBON PALA,3,0,0,0,10 - 50 cm,"21 - 22
(2 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,4,0,0,0,40 - 47 cm,"19, 21 - 22
(3 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,1,0,0,0,30 - 40 cm,"21 - 22
(2 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,PEKAYON,4,0,0,0,60 cm,"21, 25 - 26
(3 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Timur,PULO GADUNG,KAYU PUTIH,1,0,0,0,30 - 50 cm,"21 - 22
(2 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,CILINCING,1,0,0,0,20 - 30 cm,"17
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,SEMPER BARAT,8,0,0,0,20 - 30 cm,"17
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,SEMPER TIMUR,4,0,0,0,15 - 20 cm,"17, 19 - 21
(4 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,SUKAPURA,1,0,0,0,40 - 50 cm,"21
(1 Hari)",0,0,0,0,20,0,0,0,0
Jakarta Utara,KOJA,TUGU SELATAN,3,0,0,0,10 - 20 cm,"16, 21 - 22
(3 Hari)",1,0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,PEJAGALAN,1,0,0,0,30 cm,"19
(1 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,PENJARINGAN,1,0,0,0,30 - 40 cm,"21 - 22
(2 Hari)",0,0,0,0,0,0,0,0,0
Jakarta Utara,TANJUNG PRIOK,TANJUNG PRIUK,4,0,0,0,30 cm,"17
(1 Hari)",0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
