kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Timur,JATINEGARA,BIDARA CINA,"RW 06, 07, 011",3,0,647,1823,75 - 120 cm,"8 - 9",0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,CIPINANG BESAR SELATAN,RW 010,1,0,0,0,30 cm,"18",0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,CIPINANG MUARA,"RW 03, 04, 013",3,0,0,0,50 cm,"2 - 3, 28",0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,"RW 04, 05, 07, 08",4,0,243,828,20 - 90 cm,"1 - 2, 8 - 9, 18",0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,"RW 01, 02, 03, 05, 08",5,0,1178,3832,30 - 100 cm,"7 - 8",0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,"RW 06, 07, 016",3,0,0,0,40 - 100 cm,"8",0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,"RW 03, 04, 07",3,0,0,0,25 - 70 cm,"1 - 3, 7 - 8, 18, 23",0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,HALIM PERDANA KUSUMA,RW 05,1,0,0,0,5 - 15 cm,"2",0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,MAKASAR,RW 05,1,0,0,0,5 - 15 cm,"2",0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,CIJANTUNG,RW 01,1,0,0,0,40 cm,"1 - 2",0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,PEKAYON,RW 07,1,0,0,0,90 cm,"1 - 2",0,0,0,0,0,0,0,0
