kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,17,58,10 s/d 50 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,15,51,10 s/d 50 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,RW : 007,1,1,0,0,10 s/d 60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,0,0,10 s/d 60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,0,0,10 s/d 60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,RW : 011,1,1,0,0,10 s/d 60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,0,0,10 s/d 60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,0,0,10 s/d 60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,0,0,10 s/d 60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,RW : 007,1,1,2,10,20 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW : 003,1,1,0,0,60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,60 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW : 005,1,1,0,0,15 cm,2020-12-06,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,15 cm,2020-12-06,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,RW : 01,1,1,0,0,5 s/d 20 cm,2020-12-15,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,5 s/d 10 cm,2020-12-15,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,10 s/d 15 cm,2020-12-15,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,5 s/d 20 cm,2020-12-15,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,15 cm,2020-12-15,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,RW : 02,1,1,0,0,5 cm,2020-12-15,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,5 s/d 20 cm,2020-12-15,0,0,0,0,0,0,0,0
