kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Utara,PENJARINGAN,PLUIT,0,0,1,0,0,10 s/d 15 cm,2020-11-17,0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,PLUIT,0,0,1,0,0,10 s/d 15 cm,2020-11-17,0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,ROROTAN,RW : 06,1,1,0,0,10 s/d 15 cm,01 Novemb er 2020,0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,MARUNDA,RW : 07,1,1,0,0,15 cm,"17, 18 November 2020",0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,MARUNDA,0,0,1,0,0,15 cm,"17, 18 November 2020",0,0,0,0,0,0,0,0
Jakarta Utara,CILINCING,MARUNDA,0,0,1,0,0,15 cm,2020-11-17,0,0,0,0,0,0,0,0
Jakarta Utara,PADEMANGAN,ANCOL,RW : 08,1,1,0,0,20 cm,2020-11-17,0,0,0,0,0,0,0,0
Jakarta Utara,PADEMANGAN,ANCOL,0,0,1,0,0,20 cm,2020-11-17,0,0,0,0,0,0,0,0
Jakarta Utara,PADEMANGAN,ANCOL,0,0,1,0,0,10 cm,2020-11-17,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,TEGAL ALUR,RW : 001,1,1,0,0,10 s/d 60 cm,"16, 17, 18 November 2020",0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,TEGAL ALUR,RW : 009,1,1,0,0,10 s/d 60 cm,2020-11-16,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,TEGAL ALUR,0,0,1,0,0,30 s/d 60 cm,"16, 17 November 2020",0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,TEGAL ALUR,0,0,1,0,0,30 s/d 60 cm,"16, 17, 18 November 2020",0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,RW : 05,1,1,0,0,10 cm,2020-11-18,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,RW : 08,1,1,0,0,10 cm,2020-11-18,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,RW : 010,1,1,0,0,10 cm,2020-11-18,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,0,0,1,0,0,10 cm,2020-11-18,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,0,0,1,0,0,20 cm,2020-11-18,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KAPUK,RW : 012,1,1,0,0,15 cm,2020-11-18,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,RW : 06,1,1,0,0,10 s/d 40 cm,"01, 08 November 2020",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,10 s/d 30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,10 s/d 30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,10 s/d 30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,10 s/d 30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,RW : 001,1,1,0,0,10 s/d 30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,RW : 003,1,1,0,0,20 s/d 50 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,KEBAGUSAN,RW : 004,1,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,KEBAGUSAN,0,0,1,0,0,10 s/d 30 cm,"08, 24 November 2020",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,RW : 002,1,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,RW : 004,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,0,0,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,RW : 007,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,0,0,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,RW : 008,1,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,0,0,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,0,0,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,0,0,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,KALIBATA,RW : 007,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,KALIBATA,RW : 009,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,KALIBATA,RW : 005,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,KALIBATA,RW : 03,1,1,0,0,40 cm,2020-11-25,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,RW : 05,1,1,0,0,20 cm,2020-11-25,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,JAGAKARSA,RW : 002,1,1,0,0,15 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,RW : 004,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,0,0,1,0,0,50 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,RW : 001,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,BANGKA,RW : 002,1,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,BANGKA,RW : 003,1,1,0,0,30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,BANGKA,RW : 004,1,1,0,0,60 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,BANGKA,0,0,1,0,0,40 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,RW : 004,1,1,0,0,10 s/d 20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,RW : 005,1,1,0,0,10 s/d 20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,0,0,1,0,0,10 s/d 20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,0,0,1,0,0,10 s/d 20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,0,0,1,0,0,10 s/d 20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,RW : 007,1,1,0,0,5 s/d 10 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,0,0,1,0,0,5 s/d 10 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,RW : 010,1,1,0,0,10 s/d 20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,RW : 011,1,1,0,0,10 s/d 30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,0,0,1,0,0,10 s/d 30 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG,PELA MAMPANG,RW : 012,1,1,0,0,5 s/d 10 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,RW : 07,1,1,0,0,20 cm,2020-11-25,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,DUREN SAWIT,RW : 010,1,1,0,0,30 s/d 50 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,RW : 02,1,1,0,0,10 s/d 20 cm ,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,RW : 03,1,1,0,0,10 s/d 20 cm ,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,RW : 04,1,1,0,0,10 s/d 20 cm ,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,0,0,1,0,0,10 s/d 20 cm ,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,0,0,1,0,0,10 s/d 20 cm ,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,RW : 06,1,1,0,0,10 s/d 20 cm ,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,DUREN SAWIT,PONDOK BAMBU,RW : 12,1,1,0,0,10 s/d 20 cm ,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,CIRACAS,SUSUKAN,RW : 05,1,1,0,0,20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 04,1,1,0,0,10 s/d 25 cm,"01, 12 November 2020",0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 25 cm,2020-11-12,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 05,1,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 07,1,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW : 08,1,1,0,0,10 s/d 20 cm,2020-11-01,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,RW : 03,1,1,0,0,20 cm,2020-11-08,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW : 03,1,1,0,0,50 cm,2020-11-12,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW : 05,1,1,0,0,30 cm,2020-11-12,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,30 cm,2020-11-12,0,0,0,0,0,0,0,0
Jakarta Timur,PASAR REBO,GEDONG,RW : 010,1,1,0,0,20 cm,2020-11-25,0,0,0,0,0,0,0,0
