kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW 07,1,1,0,0,10 cm s/d 100 cm,25 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW 08,1,1,0,0,10 cm s/d 85 cm,25 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,0,0,1,0,0,20 cm s/d 150 cm,05 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,0,0,1,0,0,20 cm s/d 150 cm,05 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,KEBAGUSAN,RW  01,1,1,0,0,20 cm s/d 40 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,RW 05,1,1,0,0,20 cm s/d 40 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,RW 06,1,1,0,0,20 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,10 cm s/d 20 cm,"10,11,26 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,10 cm s/d 20 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,20 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIGANJUR,RW 2,1,1,300,1200,120 cm,"10,11 Oktober",0,0,0,0,0,271,3,0
Jakarta Selatan,JAGAKARSA,CIGANJUR,0,0,1,0,0,120 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIGANJUR,RW 05,1,1,0,0,10 cm s/d 40 cm,"04,05 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,RW 04,1,1,0,0,50 cm s/d 70 cm,"04,05 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,0,0,1,0,0,40 cm,"04,05 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,RW 05,1,1,0,0,30 cm,"04,05 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,0,0,1,0,0,40 cm,"04,05 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,RW 02,1,1,0,0,30 cm s/d 60 cm,"05,16,27 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,0,0,1,0,0,30 cm,16 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,RW 03,1,1,0,0,50 cm s/d 60 cm,05 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,RW 10,1,1,0,0,10 cm s/d 30 cm,25 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,0,0,1,0,0,30 cm s/d 50 cm,"05,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,RW 01,1,1,0,0,10 cm s/d 50 cm,"05,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,0,0,1,0,0,10 cm s/d 50 cm,"05,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,0,0,1,0,0,10 cm s/d 50 cm,"05,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,0,0,1,0,0,30 cm s/d 50 cm,05 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,RW 10,1,1,0,0,10 cm s/d 30 cm,25 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 01,1,1,0,0,50 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,30 s/d 50 cm,"04,05,09,10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 03,1,1,0,0,10 s/d 30 cm,25 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 04,1,1,0,0,20 cm,09 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 05,1,1,0,0,10 s/d 50 cm,"10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,10 s/d 50 cm,"05,09,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW : 09,1,1,0,0,50 s/d 60 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,50 s/d 60 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,50 s/d 60 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 10,1,1,0,0,30 s/d 50 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,30 s/d 50 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,30 s/d 50 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 11,1,1,0,0,50 s/d 60 cm,"10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 12,1,1,0,0,40 cm,"05,10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,10 cm s/d 70 cm,05 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,10 cm s/d 30 cm,"05,10,11 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 14,1,1,0,0,10 cm s/d 30 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 01,1,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 50 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 03,1,1,0,0,20 cm s/d 30 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 04,1,1,0,0,10 cm s/d 30 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,10 cm s/d 30 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 05,1,1,0,0,20 cm s/d 30 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 07,1,1,0,0,20 cm s/d 30 cm,11 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,RW 01,1,1,0,0,10 cm s/d 80 cm,"05,10,11,25 Oktober",0,0,0,0,0,30,1,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,RW 05,1,1,0,0,20 cm s/d 125 cm,"05,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,10 cm s/d 125 cm,"10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,10 cm s/d 125 cm,"05,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,10 cm s/d 125 cm,"05,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,10 cm s/d 125 cm,"05,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,10 cm s/d 125 cm,"05,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,RW 08,1,1,0,0,10 cm s/d 120 cm,"05,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,10 cm s/d 120 cm,"05,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 02,1,1,0,0,50 cm,18 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 06,1,1,0,0,10 cm,18 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,0,0,10 cm,18 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,0,0,20 cm,18 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 07,1,1,0,0,40 cm,18 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 09,1,1,0,0,10 cm,18 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,0,0,40 cm,18 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 10,1,1,0,0,10 cm s/d 80 cm,"05,06,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,45,225,10 cm s/d 150 cm,"05,06,09,10,11,25 Oktober",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,GROGOL UTARA,RW 11,1,1,0,0,20 cm,16 Oktober,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,0,RW 14,1,1,0,0,40 cm,16 Oktober,0,0,0,0,0,0,0,0
